日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2016/4/18,'600028,中国石化,4.86,4.94,4.83,4.94,5.01,-0.15,-2.994,0.1683,160859192,783856292,5.88E+11,464410767284.00 
2016/4/15,'600028,中国石化,5.01,5.07,4.98,5.04,5.04,-0.03,-0.5952,0.0856,81792965,409982657,6.07E+11,478744432940.00 
2016/4/14,'600028,中国石化,5.04,5.13,5.02,5.08,5.08,-0.04,-0.7874,0.109,104157304,527642383,6.10E+11,481611166072.00 
2016/4/13,'600028,中国石化,5.08,5.14,4.96,5.02,4.94,0.14,2.834,0.2672,255351269,1295728983,6.15E+11,485433476914.00 
2016/4/12,'600028,中国石化,4.94,5.03,4.91,4.93,4.94,0,0,0.1345,128570094,639586350,5.98E+11,472055388967.00 
2016/4/11,'600028,中国石化,4.94,5.07,4.91,4.92,4.87,0.07,1.4374,0.195,186330881,931605949,5.98E+11,472055388967.00 
2016/4/8,'600028,中国石化,4.87,4.98,4.82,4.92,4.95,-0.08,-1.6162,0.153,146184866,713246671,5.90E+11,465366344994.00 
2016/4/7,'600028,中国石化,4.95,5.06,4.91,4.99,4.98,-0.03,-0.6024,0.2145,204974111,1020993431,5.99E+11,473010966678.00 
2016/4/6,'600028,中国石化,4.98,5.09,4.85,4.86,4.88,0.1,2.0492,0.3556,339841172,1702667785,6.03E+11,475877699809.00 
2016/4/5,'600028,中国石化,4.88,4.95,4.82,4.85,4.9,-0.02,-0.4082,0.2411,230360151,1127731991,5.91E+11,466321922704.00 
2016/4/1,'600028,中国石化,4.9,4.94,4.74,4.75,4.76,0.14,2.9412,0.3348,319892742,1547192621,5.93E+11,468233078125.00 
2016/3/31,'600028,中国石化,4.76,4.82,4.7,4.74,4.73,0.03,0.6342,0.2428,231981828,1105397826,5.76E+11,454854990179.00 
2016/3/30,'600028,中国石化,4.73,4.85,4.58,4.58,4.54,0.19,4.185,0.4457,425936053,2019017202,5.73E+11,451988257048.00 
2016/3/29,'600028,中国石化,4.54,4.57,4.51,4.55,4.54,0,0,0.0875,83637765,380093565,5.50E+11,433832280549.00 
2016/3/28,'600028,中国石化,4.54,4.59,4.53,4.55,4.54,0,0,0.1014,96941141,442840057,5.50E+11,433832280549.00 
2016/3/25,'600028,中国石化,4.54,4.56,4.5,4.54,4.54,0,0,0.0901,86108856,389622923,5.50E+11,433832280549.00 
2016/3/24,'600028,中国石化,4.54,4.64,4.53,4.63,4.66,-0.12,-2.5751,0.156,149101169,681295822,5.50E+11,433832280549.00 
2016/3/23,'600028,中国石化,4.66,4.68,4.64,4.68,4.66,0,0,0.0747,71418277,332909670,5.64E+11,445299213074.00 
2016/3/22,'600028,中国石化,4.66,4.7,4.65,4.68,4.69,-0.03,-0.6397,0.1225,117041221,547288063,5.64E+11,445299213074.00 
2016/3/21,'600028,中国石化,4.69,4.72,4.66,4.69,4.69,0,0,0.3065,292921464,1373828513,5.68E+11,448165946206.00 
2016/3/18,'600028,中国石化,4.69,4.73,4.66,4.71,4.68,0.01,0.2137,0.1915,182960671,858824199,5.68E+11,448165946206.00 
2016/3/17,'600028,中国石化,4.68,4.72,4.62,4.69,4.68,0,0,0.0917,87619164,409161037,5.67E+11,447210368495.00 
2016/3/16,'600028,中国石化,4.68,4.68,4.58,4.58,4.6,0.08,1.7391,0.2308,220543592,1026762773,5.67E+11,447210368495.00 
2016/3/15,'600028,中国石化,4.6,4.61,4.55,4.6,4.61,-0.01,-0.2169,0.063,60168704,275674499,5.57E+11,439565746812.00 
2016/3/14,'600028,中国石化,4.61,4.68,4.58,4.59,4.58,0.03,0.655,0.1104,105468084,488533257,5.58E+11,440521324522.00 
2016/3/11,'600028,中国石化,4.58,4.59,4.5,4.51,4.55,0.03,0.6593,0.0878,83885901,381039869,5.55E+11,437654591391.00 
2016/3/10,'600028,中国石化,4.55,4.63,4.53,4.59,4.64,-0.09,-1.9397,0.0973,92989236,426275412,5.51E+11,434787858259.00 
2016/3/9,'600028,中国石化,4.64,4.66,4.49,4.61,4.72,-0.08,-1.6949,0.2107,201321548,920063328,5.62E+11,443388057653.00 
2016/3/8,'600028,中国石化,4.72,4.76,4.62,4.75,4.7,0.02,0.4255,0.1267,121041465,566822738,5.71E+11,451032679337.00 
2016/3/7,'600028,中国石化,4.7,4.78,4.64,4.69,4.69,0.01,0.2132,0.1493,142690205,670554455,5.69E+11,449121523916.00 
2016/3/4,'600028,中国石化,4.69,4.72,4.52,4.53,4.55,0.14,3.0769,0.371,354485941,1646993008,5.68E+11,448165946206.00 
2016/3/3,'600028,中国石化,4.55,4.56,4.48,4.55,4.55,0,0,0.1631,155890762,705107672,5.51E+11,434787858259.00 
2016/3/2,'600028,中国石化,4.55,4.56,4.42,4.44,4.41,0.14,3.1746,0.236,225526884,1018802544,5.51E+11,434787858259.00 
2016/3/1,'600028,中国石化,4.41,4.43,4.32,4.35,4.35,0.06,1.3793,0.0979,93591345,409838823,5.34E+11,421409770313.00 
2016/2/29,'600028,中国石化,4.35,4.37,4.25,4.34,4.36,-0.01,-0.2294,0.1644,157127026,678935320,5.27E+11,415676304050.00 
2016/2/26,'600028,中国石化,4.36,4.38,4.3,4.33,4.28,0.08,1.8692,0.0998,95334268,413831112,5.28E+11,416631881761.00 
2016/2/25,'600028,中国石化,4.28,4.49,4.27,4.48,4.5,-0.22,-4.8889,0.1395,133300059,583205418,5.18E+11,408987260077.00 
2016/2/24,'600028,中国石化,4.5,4.51,4.42,4.45,4.48,0.02,0.4464,0.0799,76354560,340979154,5.45E+11,430009969707.00 
2016/2/23,'600028,中国石化,4.48,4.53,4.44,4.5,4.49,-0.01,-0.2227,0.1197,114403180,513338675,5.42E+11,428098814286.00 
2016/2/22,'600028,中国石化,4.49,4.5,4.41,4.42,4.4,0.09,2.0455,0.1391,132927655,593382708,5.44E+11,429054391997.00 
2016/2/19,'600028,中国石化,4.4,4.45,4.38,4.42,4.44,-0.04,-0.9009,0.0763,72901535,321329420,5.33E+11,420454192602.00 
2016/2/18,'600028,中国石化,4.44,4.5,4.42,4.48,4.45,-0.01,-0.2247,0.1235,118010921,526501679,5.38E+11,424276503444.00 
2016/2/17,'600028,中国石化,4.45,4.47,4.37,4.38,4.41,0.04,0.907,0.133,127064847,560125739,5.39E+11,425232081155.00 
2016/2/16,'600028,中国石化,4.41,4.44,4.32,4.32,4.3,0.11,2.5581,0.1347,128723690,564257614,5.34E+11,421409770313.00 
2016/2/15,'600028,中国石化,4.3,4.33,4.22,4.24,4.34,-0.04,-0.9217,0.0685,65465196,280061834,5.21E+11,410898415498.00 
2016/2/5,'600028,中国石化,4.34,4.4,4.3,4.33,4.33,0.01,0.2309,0.0747,71349736,309856896,5.25E+11,414720726340.00 
2016/2/4,'600028,中国石化,4.33,4.34,4.29,4.3,4.27,0.06,1.4052,0.081,77367247,334471599,5.24E+11,413765148629.00 
2016/2/3,'600028,中国石化,4.27,4.29,4.23,4.28,4.33,-0.06,-1.3857,0.07,66865633,284647747,5.17E+11,408031682366.00 
2016/2/2,'600028,中国石化,4.33,4.35,4.26,4.27,4.3,0.03,0.6977,0.0793,75786781,327623400,5.24E+11,413765148629.00 
2016/2/1,'600028,中国石化,4.3,4.38,4.28,4.38,4.38,-0.08,-1.8265,0.0951,90838929,391960402,5.21E+11,410898415498.00 
2016/1/29,'600028,中国石化,4.38,4.44,4.29,4.33,4.32,0.06,1.3889,0.1486,141986434,617981809,5.30E+11,418543037181.00 
2016/1/28,'600028,中国石化,4.32,4.48,4.29,4.31,4.36,-0.04,-0.9174,0.1798,171830903,751824381,5.23E+11,412809570919.00 
2016/1/27,'600028,中国石化,4.36,4.42,4.15,4.31,4.28,0.08,1.8692,0.1776,169745179,728383273,5.28E+11,416631881761.00 
2016/1/26,'600028,中国石化,4.28,4.47,4.25,4.46,4.5,-0.22,-4.8889,0.1343,128354107,561357147,5.18E+11,408987260077.00 
2016/1/25,'600028,中国石化,4.5,4.54,4.48,4.52,4.47,0.03,0.6711,0.1042,99555357,448943141,5.45E+11,430009969707.00 
2016/1/22,'600028,中国石化,4.47,4.51,4.4,4.46,4.41,0.06,1.3605,0.1093,104399300,464848236,5.41E+11,427143236576.00 
2016/1/21,'600028,中国石化,4.41,4.53,4.4,4.44,4.49,-0.08,-1.7817,0.1174,112210806,500381872,5.34E+11,421409770313.00 
2016/1/20,'600028,中国石化,4.49,4.56,4.43,4.52,4.54,-0.05,-1.1013,0.1252,119658260,537176980,5.44E+11,429054391997.00 
2016/1/19,'600028,中国石化,4.54,4.57,4.42,4.45,4.44,0.1,2.2523,0.0969,92553059,416778003,5.50E+11,433832280549.00 
2016/1/18,'600028,中国石化,4.44,4.48,4.36,4.39,4.46,-0.02,-0.4484,0.0867,82836569,367561664,5.38E+11,424276503444.00 
2016/1/15,'600028,中国石化,4.46,4.63,4.45,4.61,4.64,-0.18,-3.8793,0.1723,164622945,745782277,5.40E+11,426187658865.00 
2016/1/14,'600028,中国石化,4.64,4.66,4.53,4.6,4.64,0,0,0.1528,146028116,671022349,5.62E+11,443388057653.00 
2016/1/13,'600028,中国石化,4.64,4.74,4.63,4.7,4.68,-0.04,-0.8547,0.1328,126922672,595335650,5.62E+11,443388057653.00 
2016/1/12,'600028,中国石化,4.68,4.74,4.61,4.65,4.65,0.03,0.6452,0.1379,131753953,615306604,5.67E+11,447210368495.00 
2016/1/11,'600028,中国石化,4.65,4.79,4.64,4.72,4.77,-0.12,-2.5157,0.1969,188143097,888601029,5.63E+11,444343635364.00 
2016/1/8,'600028,中国石化,4.77,4.83,4.65,4.75,4.65,0.12,2.5806,0.2325,222210697,1056784875,5.78E+11,455810567889.00 
2016/1/7,'600028,中国石化,4.65,4.84,4.59,4.83,4.9,-0.25,-5.102,0.0577,55148800,263405435,5.63E+11,444343635364.00 
2016/1/6,'600028,中国石化,4.9,4.93,4.72,4.75,4.74,0.16,3.3755,0.2437,232901473,1126956207,5.93E+11,468233078125.00 
2016/1/5,'600028,中国石化,4.74,4.83,4.7,4.74,4.78,-0.04,-0.8368,0.2357,225244621,1072980292,5.74E+11,452943834758.00 
2016/1/4,'600028,中国石化,4.78,5,4.75,4.97,4.96,-0.18,-3.629,0.1539,147078224,718343620,5.79E+11,456766145600.00 
2015/12/31,'600028,中国石化,4.96,5,4.95,4.97,4.97,-0.01,-0.2012,0.1013,96770448,482077399,6.01E+11,473966544388.00 
2015/12/30,'600028,中国石化,4.97,5,4.93,4.97,4.96,0.01,0.2016,0.1164,111243300,552417859,6.02E+11,474922122099.00 
2015/12/29,'600028,中国石化,4.96,4.96,4.9,4.92,4.92,0.04,0.813,0.0893,85290763,420600762,6.01E+11,473966544388.00 
2015/12/28,'600028,中国石化,4.92,5.05,4.92,5.03,5.03,-0.11,-2.1869,0.164,156701216,781752384,5.96E+11,470144233546.00 
2015/12/25,'600028,中国石化,5.03,5.06,5,5.05,5.04,-0.01,-0.1984,0.1098,104945383,527189953,6.09E+11,480655588361.00 
2015/12/24,'600028,中国石化,5.04,5.1,5.02,5.09,5.06,-0.02,-0.3953,0.1559,149006321,754165749,6.10E+11,481611166072.00 
2015/12/23,'600028,中国石化,5.06,5.1,5.02,5.05,5.05,0.01,0.198,0.2235,213526831,1081753791,6.13E+11,483522321493.00 
2015/12/22,'600028,中国石化,5.05,5.07,5.01,5.06,5.05,0,0,0.1323,126466117,637604931,6.11E+11,482566743782.00 
2015/12/21,'600028,中国石化,5.05,5.07,4.94,4.98,5,0.05,1,0.1917,183148618,920485975,6.11E+11,482566743782.00 
2015/12/18,'600028,中国石化,5,5.08,4.99,5.01,5.02,-0.02,-0.3984,0.1273,121638264,611649402,6.05E+11,477788855230.00 
2015/12/17,'600028,中国石化,5.02,5.05,4.97,4.99,4.99,0.03,0.6012,0.171,163428385,818856460,6.08E+11,479700010651.00 
2015/12/16,'600028,中国石化,4.99,5.05,4.95,4.96,4.89,0.1,2.045,0.2436,232786124,1165697033,6.04E+11,476833277520.00 
2015/12/15,'600028,中国石化,4.89,4.94,4.86,4.9,4.91,-0.02,-0.4073,0.1151,109989975,539760590,5.92E+11,467277500415.00 
2015/12/14,'600028,中国石化,4.91,4.91,4.77,4.8,4.83,0.08,1.6563,0.1183,113085353,548241326,5.94E+11,469188655836.00 
2015/12/11,'600028,中国石化,4.83,4.88,4.78,4.87,4.89,-0.06,-1.227,0.1414,135089205,651203622,5.85E+11,461544034152.00 
2015/12/10,'600028,中国石化,4.89,4.93,4.87,4.9,4.89,0,0,0.0874,83539742,409015472,5.92E+11,467277500415.00 
2015/12/9,'600028,中国石化,4.89,4.94,4.86,4.9,4.91,-0.02,-0.4073,0.0832,79511791,389900229,5.92E+11,467277500415.00 
2015/12/8,'600028,中国石化,4.91,4.96,4.9,4.93,5.02,-0.11,-2.1912,0.131,125212795,617158601,5.94E+11,469188655836.00 
2015/12/7,'600028,中国石化,5.02,5.05,4.98,5.02,5.03,-0.01,-0.1988,0.0968,92499274,463447505,6.08E+11,479700010651.00 
2015/12/4,'600028,中国石化,5.03,5.12,5.01,5.09,5.14,-0.11,-2.1401,0.1864,178155552,900709563,6.09E+11,480655588361.00 
2015/12/3,'600028,中国石化,5.14,5.23,5.01,5.05,5.09,0.05,0.9823,0.2425,231736317,1183280789,6.22E+11,491166943176.00 
2015/12/2,'600028,中国石化,5.09,5.1,4.89,4.93,4.93,0.16,3.2454,0.2293,219086041,1098911731,6.16E+11,486389054624.00 
2015/12/1,'600028,中国石化,4.93,4.94,4.85,4.91,4.91,0.02,0.4073,0.116,110852337,543509011,5.97E+11,471099811257.00 
2015/11/30,'600028,中国石化,4.91,4.96,4.82,4.91,4.9,0.01,0.2041,0.1678,160312483,785285974,5.94E+11,469188655836.00 
2015/11/27,'600028,中国石化,4.9,5.15,4.88,5.14,5.16,-0.26,-5.0388,0.2704,258366572,1297585465,5.93E+11,468233078125.00 
2015/11/26,'600028,中国石化,5.16,5.21,5.13,5.15,5.14,0.02,0.3891,0.2002,191261942,988968947,6.25E+11,493078098597.00 
2015/11/25,'600028,中国石化,5.14,5.15,5.1,5.15,5.12,0.02,0.3906,0.1371,130984825,672049745,6.22E+11,491166943176.00 
2015/11/24,'600028,中国石化,5.12,5.13,5.08,5.11,5.12,0,0,0.1013,96782001,493430788,6.20E+11,489255787756.00 
2015/11/23,'600028,中国石化,5.12,5.17,5.11,5.16,5.17,-0.05,-0.9671,0.1502,143491209,738360970,6.20E+11,489255787756.00 
2015/11/20,'600028,中国石化,5.17,5.2,5.15,5.19,5.19,-0.02,-0.3854,0.1647,157374231,813475211,6.26E+11,494033676308.00 
2015/11/19,'600028,中国石化,5.19,5.21,5.14,5.18,5.16,0.03,0.5814,0.1641,156820844,810481219,6.28E+11,495944831729.00 
2015/11/18,'600028,中国石化,5.16,5.26,5.15,5.17,5.21,-0.05,-0.9597,0.1763,168441319,875060399,6.25E+11,493078098597.00 
2015/11/17,'600028,中国石化,5.21,5.35,5.18,5.19,5.19,0.02,0.3854,0.2814,268892778,1408901668,6.31E+11,497855987150.00 
2015/11/16,'600028,中国石化,5.19,5.2,5.08,5.09,5.17,0.02,0.3868,0.142,135714673,696361338,6.28E+11,495944831729.00 
2015/11/13,'600028,中国石化,5.17,5.25,5.16,5.22,5.28,-0.11,-2.0833,0.1965,187791069,975537682,6.26E+11,494033676308.00 
2015/11/12,'600028,中国石化,5.28,5.35,5.23,5.35,5.35,-0.07,-1.3084,0.1767,168824871,892381970,6.39E+11,504545031123.00 
2015/11/11,'600028,中国石化,5.35,5.42,5.3,5.38,5.39,-0.04,-0.7421,0.2095,200215074,1072238699,6.48E+11,511234075096.00 
2015/11/10,'600028,中国石化,5.39,5.46,5.29,5.31,5.35,0.04,0.7477,0.3709,354430428,1903459951,6.53E+11,515056385938.00 
2015/11/9,'600028,中国石化,5.35,5.42,5.22,5.23,5.26,0.09,1.711,0.4033,385411792,2061851526,6.48E+11,511234075096.00 
2015/11/6,'600028,中国石化,5.26,5.28,5.16,5.2,5.22,0.04,0.7663,0.332,317211246,1655853118,6.37E+11,502633875702.00 
2015/11/5,'600028,中国石化,5.22,5.39,5.05,5.05,5.09,0.13,2.554,0.626,598193207,3122757768,6.32E+11,498811564860.00 
2015/11/4,'600028,中国石化,5.09,5.1,4.92,4.94,4.91,0.18,3.666,0.3238,309389542,1556268878,6.16E+11,486389054624.00 
2015/11/3,'600028,中国石化,4.91,4.97,4.9,4.96,4.94,-0.03,-0.6073,0.101,96517250,476703570,5.94E+11,469188655836.00 
2015/11/2,'600028,中国石化,4.94,5.01,4.93,5,5.03,-0.09,-1.7893,0.15,143343576,713017760,5.98E+11,472055388967.00 
2015/10/30,'600028,中国石化,5.03,5.08,4.99,5.03,5.07,-0.04,-0.789,0.1973,188536977,947473257,6.09E+11,480655588361.00 
2015/10/29,'600028,中国石化,5.07,5.09,5.05,5.09,5.06,0.01,0.1976,0.1189,113611129,576447123,6.14E+11,484477899203.00 
2015/10/28,'600028,中国石化,5.06,5.14,5.05,5.08,5.09,-0.03,-0.5894,0.1817,173638858,884232611,6.13E+11,483522321493.00 
2015/10/27,'600028,中国石化,5.09,5.13,5.03,5.11,5.13,-0.04,-0.7797,0.1469,140374679,711645158,6.16E+11,486389054624.00 
2015/10/26,'600028,中国石化,5.13,5.18,5.12,5.16,5.13,0,0,0.1889,180490789,930441497,6.21E+11,490211365466.00 
2015/10/23,'600028,中国石化,5.13,5.14,5.09,5.11,5.1,0.03,0.5882,0.1648,157450110,805515144,6.21E+11,490211365466.00 
2015/10/22,'600028,中国石化,5.1,5.11,5.05,5.09,5.14,-0.04,-0.7782,0.1517,144950879,736182124,6.17E+11,487344632335.00 
2015/10/21,'600028,中国石化,5.14,5.23,5,5.16,5.17,-0.03,-0.5803,0.4073,389252649,1999596102,6.22E+11,491166943176.00 
2015/10/20,'600028,中国石化,5.17,5.18,5.1,5.13,5.15,0.02,0.3883,0.1636,156377543,802461888,6.26E+11,494033676308.00 
2015/10/19,'600028,中国石化,5.15,5.24,5.13,5.21,5.21,-0.06,-1.1516,0.1952,186526850,966490552,6.24E+11,492122520887.00 
2015/10/16,'600028,中国石化,5.21,5.23,5.12,5.17,5.13,0.08,1.5595,0.2906,277659326,1436203002,6.31E+11,497855987150.00 
2015/10/15,'600028,中国石化,5.13,5.15,5.04,5.05,5.07,0.06,1.1834,0.1959,187189750,956251786,6.21E+11,490211365466.00 
2015/10/14,'600028,中国石化,5.07,5.11,5.03,5.07,5.09,-0.02,-0.3929,0.1647,157388701,797124766,6.14E+11,484477899203.00 
2015/10/13,'600028,中国石化,5.09,5.13,5.07,5.1,5.15,-0.06,-1.165,0.1526,145789934,742399202,6.16E+11,486389054624.00 
2015/10/12,'600028,中国石化,5.15,5.2,5,5.03,5.03,0.12,2.3857,0.2912,278288910,1423729345,6.24E+11,492122520887.00 
2015/10/9,'600028,中国石化,5.03,5.04,4.9,4.93,4.89,0.14,2.863,0.2594,247912612,1231078031,6.09E+11,480655588361.00 
2015/10/8,'600028,中国石化,4.89,4.99,4.89,4.99,4.74,0.15,3.1646,0.2178,208117478,1026563234,5.92E+11,467277500415.00 
2015/9/30,'600028,中国石化,4.74,4.77,4.71,4.74,4.72,0.02,0.4237,0.0826,78965549,374715758,5.74E+11,452943834758.00 
2015/9/29,'600028,中国石化,4.72,4.78,4.7,4.76,4.83,-0.11,-2.2774,0.1234,117882026,558394109,5.71E+11,451032679337.00 
2015/9/28,'600028,中国石化,4.83,4.85,4.75,4.83,4.87,-0.04,-0.8214,0.097,92683573,444898338,5.85E+11,461544034152.00 
2015/9/25,'600028,中国石化,4.87,4.91,4.81,4.85,4.86,0.01,0.2058,0.1641,156776090,761068577,5.90E+11,465366344994.00 
2015/9/24,'600028,中国石化,4.86,4.89,4.83,4.87,4.85,0.01,0.2062,0.093,88847116,431617516,5.88E+11,464410767284.00 
2015/9/23,'600028,XD中国石,4.85,4.94,4.85,4.91,4.95,-0.1,-2.0202,0.1312,125361563,612273276,5.87E+11,463455189573.00 
2015/9/22,'600028,中国石化,5.04,5.07,4.99,5.01,5,0.04,0.8,0.168,160499202,808794301,6.10E+11,481611166072.00 
2015/9/21,'600028,中国石化,5,5,4.9,4.92,4.95,0.05,1.0101,0.132,126131609,625544299,6.05E+11,477788855230.00 
2015/9/18,'600028,中国石化,4.95,4.99,4.92,4.97,4.95,0,0,0.1255,119962411,594438662,5.99E+11,473010966678.00 
2015/9/17,'600028,中国石化,4.95,5.09,4.94,4.99,5,-0.05,-1,0.2846,271938090,1362967376,5.99E+11,473010966678.00 
2015/9/16,'600028,中国石化,5,5.05,4.78,4.86,4.84,0.16,3.3058,0.2804,267906772,1313774888,6.05E+11,477788855230.00 
2015/9/15,'600028,中国石化,4.84,4.98,4.79,4.82,4.85,-0.01,-0.2062,0.2484,237365121,1154570526,5.86E+11,462499611863.00 
2015/9/14,'600028,中国石化,4.85,5.06,4.81,5.05,5.02,-0.17,-3.3865,0.2362,225702999,1109151626,5.87E+11,463455189573.00 
2015/9/11,'600028,中国石化,5.02,5.09,5,5.06,5.05,-0.03,-0.5941,0.1194,114055053,574701250,6.08E+11,479700010651.00 
2015/9/10,'600028,中国石化,5.05,5.1,5.02,5.07,5.15,-0.1,-1.9417,0.2211,211315351,1070146069,6.11E+11,482566743782.00 
2015/9/9,'600028,中国石化,5.15,5.22,5.02,5.06,5.04,0.11,2.1825,0.4017,383896436,1963017055,6.24E+11,492122520887.00 
2015/9/8,'600028,中国石化,5.04,5.05,4.85,4.9,4.91,0.13,2.6477,0.2395,228886543,1138442108,6.10E+11,481611166072.00 
2015/9/7,'600028,中国石化,4.91,5.08,4.9,4.95,4.89,0.02,0.409,0.3138,299819150,1499594265,5.94E+11,469188655836.00 
2015/9/2,'600028,中国石化,4.89,5.03,4.8,4.9,5.09,-0.2,-3.9293,0.3711,354645932,1741586690,5.92E+11,467277500415.00 
2015/9/1,'600028,中国石化,5.09,5.15,4.99,5.05,4.95,0.14,2.8283,0.4468,426941182,2164240458,6.16E+11,486389054624.00 
2015/8/31,'600028,中国石化,4.95,5,4.85,5,5.03,-0.08,-1.5905,0.2773,264983731,1305703289,5.99E+11,473010966678.00 
2015/8/28,'600028,中国石化,5.03,5.05,4.88,4.91,4.75,0.28,5.8947,0.4145,396083625,1967791508,6.09E+11,480655588361.00 
2015/8/27,'600028,中国石化,4.75,4.77,4.56,4.63,4.57,0.18,3.9387,0.3141,300108848,1399441379,5.75E+11,453899412468.00 
2015/8/26,'600028,中国石化,4.57,4.7,4.37,4.58,4.49,0.08,1.7817,0.4342,414957794,1893532595,5.53E+11,436699013680.00 
2015/8/25,'600028,中国石化,4.49,4.96,4.49,4.81,4.99,-0.5,-10.02,0.5049,482486886,2276448672,5.44E+11,429054391997.00 
2015/8/24,'600028,中国石化,4.99,5.55,4.93,5.39,5.48,-0.49,-8.9416,0.5858,559796816,2877957721,6.04E+11,476833277520.00 
2015/8/21,'600028,中国石化,5.48,5.68,5.45,5.55,5.6,-0.12,-2.1429,0.2788,266368773,1477900497,6.63E+11,523656585332.00 
2015/8/20,'600028,中国石化,5.6,5.74,5.59,5.71,5.79,-0.19,-3.2815,0.2645,252745223,1430735750,6.78E+11,535123517858.00 
2015/8/19,'600028,中国石化,5.79,5.81,5.56,5.73,5.83,-0.04,-0.6861,0.374,357378694,2032368244,7.01E+11,553279494356.00 
2015/8/18,'600028,中国石化,5.83,6.13,5.82,6.03,6.02,-0.19,-3.1561,0.486,464393434,2801740457,7.06E+11,557101805198.00 
2015/8/17,'600028,中国石化,6.02,6.06,5.98,6.06,6.07,-0.05,-0.8237,0.2299,219727667,1321146640,7.29E+11,575257781697.00 
2015/8/14,'600028,中国石化,6.07,6.14,6.05,6.06,6.07,0,0,0.2609,249344206,1516547713,7.35E+11,580035670249.00 
2015/8/13,'600028,中国石化,6.07,6.09,5.95,6.04,6.04,0.03,0.4967,0.2239,213963143,1290485624,7.35E+11,580035670249.00 
2015/8/12,'600028,中国石化,6.04,6.12,6.02,6.03,6.12,-0.08,-1.3072,0.2287,218499962,1327543283,7.31E+11,577168937118.00 
2015/8/11,'600028,中国石化,6.12,6.21,6.03,6.1,6.12,0,0,0.3911,373680830,2279812829,7.41E+11,584813558802.00 
2015/8/10,'600028,中国石化,6.12,6.14,5.86,5.87,5.85,0.27,4.6154,0.4492,429261234,2580979281,7.41E+11,584813558802.00 
2015/8/7,'600028,中国石化,5.85,5.88,5.78,5.79,5.75,0.1,1.7391,0.1974,188666692,1101219234,7.08E+11,559012960619.00 
2015/8/6,'600028,中国石化,5.75,5.82,5.72,5.75,5.81,-0.06,-1.0327,0.1608,153672604,885933197,6.96E+11,549457183514.00 
2015/8/5,'600028,中国石化,5.81,5.93,5.78,5.9,5.93,-0.12,-2.0236,0.2292,219000123,1282673855,7.03E+11,555190649777.00 
2015/8/4,'600028,中国石化,5.93,5.94,5.75,5.8,5.78,0.15,2.5952,0.3105,296685048,1735139141,7.18E+11,566657582303.00 
2015/8/3,'600028,中国石化,5.78,5.95,5.66,5.95,6,-0.22,-3.6667,0.4255,406631038,2349011343,7.00E+11,552323916646.00 
2015/7/31,'600028,中国石化,6,6.16,5.91,6.12,6.16,-0.16,-2.5974,0.2853,272597062,1651329499,7.26E+11,573346626276.00 
2015/7/30,'600028,中国石化,6.16,6.31,6.15,6.21,6.24,-0.08,-1.2821,0.3075,293804419,1823853448,7.46E+11,588635869643.00 
2015/7/29,'600028,中国石化,6.24,6.26,6.06,6.13,6.15,0.09,1.4634,0.335,320092498,1979128356,7.55E+11,596280491327.00 
2015/7/28,'600028,中国石化,6.15,6.46,6.01,6.08,6.29,-0.14,-2.2258,0.5527,528122218,3284120947,7.45E+11,587680291933.00 
2015/7/27,'600028,中国石化,6.29,6.97,6.29,6.9,6.99,-0.7,-10.0143,0.6329,604792553,4049687629,7.62E+11,601058379879.00 
2015/7/24,'600028,中国石化,6.99,7.13,6.98,7.01,7.02,-0.03,-0.4274,0.5093,486689201,3428186046,8.46E+11,667948819612.00 
2015/7/23,'600028,中国石化,7.02,7.04,6.96,6.98,6.99,0.03,0.4292,0.3912,373850171,2618522981,8.50E+11,670815552743.00 
2015/7/22,'600028,中国石化,6.99,7.08,6.97,7,7.03,-0.04,-0.569,0.4359,416557260,2920001216,8.46E+11,667948819612.00 
2015/7/21,'600028,中国石化,7.03,7.11,6.99,7.06,7.14,-0.11,-1.5406,0.5064,483908274,3404008371,8.51E+11,671771130453.00 
2015/7/20,'600028,中国石化,7.14,7.26,6.99,7.03,7.08,0.06,0.8475,0.7431,710111364,5053724182,8.64E+11,682282485268.00 
